"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.37078651685393","semivar6.74157303370786","semivar10.1123595505618","semivar13.4831460674157","semivar16.8539325842697","semivar20.2247191011236","semivar23.5955056179775","semivar26.9662921348315","semivar30.3370786516854","semivar33.7078651685393","semivar37.0786516853933","semivar40.4494382022472","semivar43.8202247191011","semivar47.1910112359551","semivar50.561797752809","semivar53.9325842696629","semivar57.3033707865169","semivar60.6741573033708","semivar64.0449438202247","semivar67.4157303370787","semivar70.7865168539326","semivar74.1573033707865","semivar77.5280898876404","semivar80.8988764044944","semivar84.2696629213483","semivar87.6404494382023","semivar91.0112359550562","semivar94.3820224719101","semivar97.752808988764","semivar101.123595505618","semivar104.494382022472","semivar107.865168539326","semivar111.23595505618","semivar114.606741573034","semivar117.977528089888","semivar121.348314606742","semivar124.719101123596","semivar128.089887640449","semivar131.460674157303","semivar134.831460674157","semivar138.202247191011","semivar141.573033707865","semivar144.943820224719","semivar148.314606741573","semivar151.685393258427","semivar155.056179775281","semivar158.426966292135","semivar161.797752808989","semivar165.168539325843","semivar168.539325842697","semivar171.910112359551","semivar175.280898876405","semivar178.651685393258","semivar182.022471910112","semivar185.393258426966","semivar188.76404494382","semivar192.134831460674","semivar195.505617977528","semivar198.876404494382","semivar202.247191011236","semivar205.61797752809","semivar208.988764044944","semivar212.359550561798","semivar215.730337078652","semivar219.101123595506","semivar222.47191011236","semivar225.842696629213","semivar229.213483146067","semivar232.584269662921","semivar235.955056179775","semivar239.325842696629","semivar242.696629213483","semivar246.067415730337","semivar249.438202247191","semivar252.808988764045","semivar256.179775280899","semivar259.550561797753","semivar262.921348314607","semivar266.292134831461","semivar269.662921348315","semivar273.033707865169","semivar276.404494382022","semivar279.775280898876","semivar283.14606741573","semivar286.516853932584","semivar289.887640449438","semivar293.258426966292","semivar296.629213483146","semivar300"
"AR-345_RB1_2016-04-21_R_T1",100,"4/21/2016","11:19:55 AM",41.9176,16.523,18.5232,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",780,26.5909090909091,0.111059470000001,"0.00363608999999976","9.60999999999926e-06","0.00769129000000029","0.0447745600000003","0.0527161600000006","0.067496040000001","0.02968729","0.00207025000000005","0.00440895999999974","0.00819024999999976","0.00022801000000001","0.02563201","0.0447745600000003","0.0153512099999998","0.00265225000000008","0.00204303999999979","0.00110889000000004","0.0210249999999999","0.0362521600000001","0.03179089","0.0131790400000006","0.0029702500000001","0.00234256000000009","0.0029702500000001","0.00484416000000017","0.0029702500000001","0.00091204000000004","0.00330625000000011","0.00769129000000029","8.41000000000201e-06","0.00400688999999976","0.000453690000000004","0.00155236000000004","0.00265225000000008","0.00443556000000015","0.00155236000000004","0.000745290000000018","0","0.000324000000000025","8.46399999999977e-05","0.000453690000000004","0","0.00204303999999979","0.00480248999999977","0.00440895999999974","0.00109560999999983","0.0017808399999998","0.000225000000000017","0.00059049000000001","7.92100000000102e-05","0.00059049000000001","0.00132496000000003","0.00207025000000005","0.00443556000000015","0.00132496000000003","9.60999999999926e-06","0.000324000000000025","3.60000000000027e-05","0.00207025000000005","0.00822649000000032","0.000745290000000018","0.0117939599999998","3.60000000000027e-05","0","9.60999999999926e-06","9.60999999999926e-06","9.60999999999926e-06","0.000324000000000025","0.000141610000000016","0.000141610000000016","0.00022801000000001","0.00110889000000004","0.000745290000000018","0.00484416000000017","0.00110889000000004","0.000453690000000004","7.92100000000102e-05","0.00363608999999976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",101,"4/21/2016","11:19:56 AM",42.0509,16.523,18.6139,5,"AR-345_RB1_2016-04-21_R_T1_final.csv",790,26.9318181818182,0.0954889000000006,"0.00822649000000032","0.0228009999999999","0.00767376000000033","9.00000000000068e-06","0.0146168099999997","0.0192932099999999","0.0285948100000001","0.00665855999999969","0.00204304000000011","0.0246804099999999","0.0328334400000002","0.00571536000000022","0.00481635999999974","0.0146168099999997","0.00110223999999982","0.00153664000000008","0.0184688099999999","0.00329476000000014","0.00294848999999976","0.00994008999999971","0.00767375999999971","0.000580810000000033","0.00131044000000007","0.00178929000000008","0.00131044000000007","0.000445210000000024","0.00131044000000007","0.00366025000000013","0.00110224000000005","9.00000000000068e-06","0.0087609600000004","0.023716","0.00481636000000023","0.00263169000000013","0.00153664000000008","0.000580810000000033","0.00263169000000013","0.00401956000000018","0.00822649000000032","0.0118156900000005","0.00664225000000031","0.00481636000000023","0.00822649000000032","0.0184688099999999","0.0256","0.0246804099999999","0.0153264399999998","0.0176624099999998","0.0111724900000005","0.00440896000000021","0.00992016000000047","0.00440896000000021","0.00294849000000015","0.00204304000000011","0.000580810000000033","0.00294849000000015","0.00767376000000033","0.0118156900000005","0.00935089000000039","0.00204304000000011","0","0.00401956000000018","0.0397204900000004","0.00935089000000039","0.00822649000000032","0.00767376000000033","0.00767376000000033","0.00767376000000033","0.0118156900000005","0.0105267600000005","0.0105267600000005","0.00571536000000022","0.00329476000000014","0.00401956000000018","0.000445210000000024","0.00329476000000014","0.00481636000000023","0.00992016000000047","0.0228009999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",107,"4/21/2016","11:20:02 AM",42.0598,16.523,18.62,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",800,27.2727272727273,0.0811426750000003,"3.72099999999999e-05","0.00937024000000034","0.0246804099999999","0.00877969000000036","8.2810000000002e-05","0.0131790399999997","0.0176358399999999","0.0265690000000001","0.00570024999999972","0.00263169000000013","0.0266342399999999","0.0350812900000002","0.00667489000000024","0.00400688999999976","0.0131790399999997","0.00073440999999985","0.00205209000000009","0.0201639999999998","0.00403225000000016","0.00232323999999979","0.00876095999999973","0.00664224999999973","0.000324000000000025","0.00178929000000008","0.00234256000000009","0.00178929000000008","0.00073984000000003","0.00178929000000008","0.00443556000000015","0.00154449000000006","8.2810000000002e-05","0.00994009000000042","0.02563201","0.00570025000000025","0.00329476000000014","0.00205209000000009","0.00091204000000004","0.00329476000000014","0.0048302500000002","0.00937024000000034","0.0131790400000006","0.00767376000000033","0.00570025000000025","0.00937024000000034","0.0201639999999998","0.02758921","0.0266342399999999","0.0168740099999998","0.0193209999999998","0.0124992400000005","0.00525625000000023","0.0111724900000005","0.00525625000000023","0.00364816000000016","0.00263169000000013","0.00091204000000004","0.00364816000000016","0.00877969000000036","0.0131790400000006","0.0105678400000004","0.00263169000000013","3.72099999999999e-05","0.0048302500000002","0.0421891600000004","0.0105678400000004","0.00937024000000034","0.00877969000000036","0.00877969000000036","0.00877969000000036","0.0131790400000006","0.0118156900000005","0.0118156900000005","0.00667489000000024","0.00403225000000016","0.0048302500000002","0.00073984000000003","0.00403225000000016","0.00570025000000025","0.0111724900000005","0.0246804099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",108,"4/21/2016","11:20:03 AM",41.9443,16.523,18.5414,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",810,27.6136363636364,0.0855575800000003,"0.00617796000000025","0.00525625000000023","0.000331240000000008","0.00616224999999972","0.00022801000000001","0.0048302500000002","0.0374035600000002","0.0446899600000005","0.0583705600000009","0.0237468099999999","0.000745290000000018","0.0071571599999997","0.0118156899999998","9.60999999999926e-06","0.0201356099999999","0.0374035600000002","0.0111724899999997","0.00110889000000004","0.00401955999999973","0.00022801000000001","0.0160782399999998","0.02965284","0.02563201","0.00933156000000043","0.00131769000000005","0.00091204000000004","0.00131769000000005","0.0026419600000001","0.00131769000000005","0.000144000000000011","0.00154449000000006","0.0048302500000002","0.000445210000000024","0.00664224999999973","9.60999999999926e-06","0.000449440000000014","0.00110889000000004","0.00234256000000009","0.000449440000000014","8.2810000000002e-05","0.000331240000000008","0.00131044000000007","8.10000000000061e-05","9.60999999999926e-06","0.000331240000000008","0.00401955999999973","0.00765624999999975","0.0071571599999997","0.00263168999999976","0.00364815999999973","0.00110224000000005","3.72099999999999e-05","0.000734410000000043","3.72099999999999e-05","0.000331240000000008","0.000745290000000018","0.00234256000000009","0.000331240000000008","0.00022801000000001","0.00131044000000007","0.000585640000000021","0.000745290000000018","0.00525625000000023","8.2810000000002e-05","0.0160782399999998","0.000585640000000021","0.000331240000000008","0.00022801000000001","0.00022801000000001","0.00022801000000001","0.00131044000000007","0.000906010000000054","0.000906010000000054","9.60999999999926e-06","0.00022801000000001","8.2810000000002e-05","0.0026419600000001","0.00022801000000001","9.60999999999926e-06","0.000734410000000043","0.00616224999999972","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",109,"4/21/2016","11:20:04 AM",42.0154,16.523,18.5898,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",820,27.9545454545454,0.0933929350000001,"0.00234256000000009","0.00091204000000004","0.000580810000000033","0.00443556000000015","0.0161036099999998","0.00403225000000016","0.000445210000000024","0.0210249999999999","0.0265690000000001","0.0373262400000004","0.0111724899999997","0.000445210000000024","0.0176889999999998","0.0246804099999999","0.00265225000000008","0.00874224999999978","0.0210249999999999","0.00328328999999976","0.00022801000000001","0.0124992399999997","0.00110889000000004","0.00614655999999976","0.0153264399999998","0.0124768899999998","0.00232324000000013","0.000146410000000005","0.000331240000000008","0.000146410000000005","9.00000000000068e-06","0.000146410000000005","0.00132496000000003","8.2810000000002e-05","0.000445210000000024","0.0048302500000002","0.0168740099999998","0.00205209000000009","0.00073984000000003","0.00022801000000001","0","0.00073984000000003","0.00154449000000006","0.00443556000000015","0.0071571600000003","0.00329476000000014","0.00205209000000009","0.00443556000000015","0.0124992399999997","0.0184688099999999","0.0176889999999998","0.00994008999999971","0.0118374399999997","0.00665856000000027","0.00178929000000008","0.00570025000000025","0.00178929000000008","0.00091204000000004","0.000445210000000024","0","0.00091204000000004","0.00403225000000016","0.0071571600000003","0.00527076000000019","0.000445210000000024","0.000580810000000033","0.00154449000000006","0.0306950400000001","0.00527076000000019","0.00443556000000015","0.00403225000000016","0.00403225000000016","0.00403225000000016","0.0071571600000003","0.00616225000000028","0.00616225000000028","0.00265225000000008","0.00110889000000004","0.00154449000000006","9.00000000000068e-06","0.00110889000000004","0.00205209000000009","0.00570025000000025","0.0161036099999998","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",110,"4/21/2016","11:20:05 AM",42.0997,16.523,18.6471,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",830,28.2954545454545,0.100779915,"0.00328328999999976","0.0111724899999997","0.00073440999999985","0.00110223999999982","0.0153512099999998","0.0339296399999989","0.0145926399999998","0.00131043999999981","0.00769129000000029","0.0111724900000005","0.0184688100000008","0.00234256000000009","0.00614655999999976","0.0362140899999989","0.045967359999999","0.0118374399999997","0.00131044000000007","0.00769129000000029","0","0.00524175999999975","0.0285948099999989","0.00820835999999972","0.000445210000000024","0.00442225000000018","0.00295936000000012","8.28099999999373e-05","0.00481635999999974","0.00570024999999972","0.00481635999999974","0.00294848999999976","0.00481635999999974","0.00877968999999969","0.00440895999999974","0.00131043999999981","0.0160782399999998","0.0350438399999989","0.0105267599999998","0.00714024999999974","0.00524175999999975","0.00328328999999976","0.00714024999999974","0.00933155999999975","0.0153512099999998","0.0201356099999999","0.0131560899999998","0.0105267599999998","0.0153512099999998","0.0285948099999989","0.037326239999999","0.0362140899999989","0.0246489999999989","0.0275892099999989","0.0192932099999999","0.00992015999999976","0.0176358399999999","0.00992015999999976","0.00765624999999975","0.00614655999999976","0.00328328999999976","0.00765624999999975","0.0145926399999998","0.0201356099999999","0.0168740099999998","0.00614655999999976","0.00110223999999982","0.00933155999999975","0.0540562499999991","0.0168740099999998","0.0153512099999998","0.0145926399999998","0.0145926399999998","0.0145926399999998","0.0201356099999999","0.0184416399999999","0.0184416399999999","0.0118374399999997","0.00820835999999972","0.00933155999999975","0.00294848999999976","0.00820835999999972","0.0105267599999998","0.0176358399999999","0.0339296399999989","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",111,"4/21/2016","11:20:06 AM",42.1662,16.523,18.6924,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",840,28.6363636363636,0.0991319850000007,"0.00205209000000009","0.0105267599999998","0.0228009999999999","0.00524175999999975","0.00616224999999972","0.02862864","0.0526702499999991","0.02758921","0.00664224999999973","0.00179776000000006","0.00364816000000016","0.00820836000000036","9.60999999999926e-06","0.0153016899999999","0.0555073599999991","0.0674440899999993","0.0237468099999999","8.2810000000002e-05","0.00179776000000006","0.00205209000000009","0.0138532899999998","0.045967359999999","0.0184688099999999","0.000585640000000021","0.000449440000000014","8.2810000000002e-05","0.00295935999999973","0.0131560899999998","0.0145926399999998","0.0131560899999998","0.00992015999999976","0.0131560899999998","0.0193209999999998","0.0124768899999998","0.00664224999999973","0.0296184100000001","0.0540562499999991","0.02187441","0.0168480399999999","0.0138532899999998","0.0105267599999998","0.0168480399999999","0.0201356099999999","0.02862864","0.0350438400000003","0.0256","0.02187441","0.02862864","0.045967359999999","0.0568822499999992","0.0555073599999991","0.040925289999999","0.044689959999999","0.0339296400000002","0.0209960099999999","0.0317196100000002","0.0209960099999999","0.0176358399999999","0.0153016899999999","0.0105267599999998","0.0176358399999999","0.02758921","0.0350438400000003","0.0306950400000001","0.0153016899999999","0.00616224999999972","0.0201356099999999","0.0771728399999995","0.0306950400000001","0.02862864","0.02758921","0.02758921","0.02758921","0.0350438400000003","0.0327972100000003","0.0327972100000003","0.0237468099999999","0.0184688099999999","0.0201356099999999","0.00992015999999976","0.0184688099999999","0.02187441","0.0317196100000002","0.0526702499999991","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",112,"4/21/2016","11:20:07 AM",42.2417,16.523,18.7438,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",850,28.9772727272727,0.0823909800000005,"0.0026419600000001","0.00935089000000039","0.023716","0.0409657600000003","0.0153264399999998","0.0168740099999998","0.0486643600000004","0.0789048099999995","0.0473062500000005","0.0176624099999998","8.10000000000061e-05","8.10000000000061e-05","0.00153664000000008","0.00233289000000011","0.0306600100000002","0.0823689999999994","0.0967832099999998","0.0422302500000003","0.00366025000000013","8.10000000000061e-05","0.00935089000000039","0.0285948100000001","0.0706496399999993","0.0350812900000002","0.00571536000000022","0.00091204000000004","0.00178929000000008","0.0111936399999997","0.02758921","0.02965284","0.02758921","0.0228009999999999","0.02758921","0.0362521600000001","0.02660161","0.0176624099999998","0.0499522500000006","0.0805992099999995","0.0397204900000004","0.0328334400000002","0.0285948100000001","0.023716","0.0328334400000002","0.0373648900000003","0.0486643600000004","0.0569299600000008","0.0446899600000005","0.0397204900000004","0.0486643600000004","0.0706496399999993","0.0840420099999996","0.0823689999999994","0.0643636899999992","0.0690638399999993","0.0555073600000007","0.0385336900000003","0.0526702500000007","0.0385336900000003","0.0339296400000002","0.0306600100000002","0.023716","0.0339296400000002","0.0473062500000005","0.0569299600000008","0.0513475600000006","0.0306600100000002","0.0168740099999998","0.0373648900000003","0.10837264","0.0513475600000006","0.0486643600000004","0.0473062500000005","0.0473062500000005","0.0473062500000005","0.0569299600000008","0.0540562500000008","0.0540562500000008","0.0422302500000003","0.0350812900000002","0.0373648900000003","0.0228009999999999","0.0350812900000002","0.0397204900000004","0.0526702500000007","0.0789048099999995","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",113,"4/21/2016","11:20:08 AM",42.3039,16.523,18.7861,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",860,29.3181818181818,0.0461445799999999,"0.00178929000000008","0.00877969000000036","0.0193210000000008","0.0385336900000003","0.0598780900000008","0.02758921","0.02965284","0.069116410000001","0.10445824","0.067496040000001","0.0306950400000001","0.00263169000000013","0.00110889000000004","9.60999999999926e-06","0.00820836000000036","0.0472627600000006","0.10843849","0.12489156","0.0614048400000008","0.0105678400000004","0.00263169000000013","0.0193210000000008","0.0446899600000005","0.0949256099999998","0.0527161600000006","0.0139004100000006","0.00525625000000023","0.0071571600000003","0.0219336099999998","0.0434305600000004","0.0460102500000004","0.0434305600000004","0.0373648900000003","0.0434305600000004","0.0541492900000006","0.0421891600000004","0.0306950400000001","0.0706496400000012","0.10640644","0.0583705600000009","0.0499522500000006","0.0446899600000005","0.0385336900000003","0.0499522500000006","0.0555073600000007","0.069116410000001","0.0789048100000015","0.064363690000001","0.0583705600000009","0.069116410000001","0.0949256099999998","0.11035684","0.10843849","0.0876159999999996","0.0930860099999997","0.0772284100000014","0.0569299600000008","0.0738752400000014","0.0569299600000008","0.0513022500000007","0.0472627600000006","0.0385336900000003","0.0513022500000007","0.067496040000001","0.0789048100000015","0.0723072100000011","0.0472627600000006","0.02965284","0.0555073600000007","0.138012250000001","0.0723072100000011","0.069116410000001","0.067496040000001","0.067496040000001","0.067496040000001","0.0789048100000015","0.0755150400000014","0.0755150400000014","0.0614048400000008","0.0527161600000006","0.0555073600000007","0.0373648900000003","0.0527161600000006","0.0583705600000009","0.0738752400000014","0.10445824","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",114,"4/21/2016","11:20:09 AM",42.2507,16.523,18.7499,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",870,29.6590909090909,0.0114005,"0.00131044000000007","3.72099999999999e-05","0.00330625000000011","0.0105678400000004","0.02563201","0.0434722500000003","0.0168740099999998","0.0184959999999998","0.0513928900000005","0.0823689999999994","0.0499969600000005","0.0193209999999998","0.00022801000000001","8.41000000000201e-06","0.00109561000000007","0.00295936000000012","0.0328334400000002","0.0859076099999994","0.10061584","0.0447745600000003","0.00443556000000015","0.00022801000000001","0.0105678400000004","0.0306950400000001","0.0739296099999993","0.0374035600000002","0.00667489000000024","0.00131769000000005","0.00234256000000009","0.0125216099999997","0.02965284","0.03179089","0.02965284","0.0246804099999999","0.02965284","0.0386122500000001","0.02862864","0.0193209999999998","0.0527161600000006","0.0840999999999995","0.0421891600000004","0.0350812900000002","0.0306950400000001","0.02563201","0.0350812900000002","0.0397603600000003","0.0513928900000005","0.0598780900000008","0.0473062500000005","0.0421891600000004","0.0513928900000005","0.0739296099999993","0.0876159999999996","0.0859076099999994","0.0674960399999992","0.0723072099999992","0.0584188900000008","0.0409657600000003","0.0555073600000007","0.0409657600000003","0.0362140900000002","0.0328334400000002","0.02563201","0.0362140900000002","0.0499969600000005","0.0598780900000008","0.0541492900000006","0.0328334400000002","0.0184959999999998","0.0397603600000003","0.11242609","0.0541492900000006","0.0513928900000005","0.0499969600000005","0.0499969600000005","0.0499969600000005","0.0598780900000008","0.0569299600000008","0.0569299600000008","0.0447745600000003","0.0374035600000002","0.0397603600000003","0.0246804099999999","0.0374035600000002","0.0421891600000004","0.0555073600000007","0.0823689999999994","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",115,"4/21/2016","11:20:10 AM",42.0509,16.523,18.6139,0,"AR-345_RB1_2016-04-21_R_T1_final.csv",880,30,0,"0.0184959999999998","0.02965284","0.0168740099999998","0.00616224999999972","0.00110223999999982","0.000580810000000033","0.00525625000000023","3.72099999999999e-05","0","0.00822649000000032","0.0228009999999999","0.00767376000000033","9.00000000000068e-06","0.0146168099999997","0.0192932099999999","0.0285948100000001","0.00665855999999969","0.00204304000000011","0.0246804099999999","0.0328334400000002","0.00571536000000022","0.00481635999999974","0.0146168099999997","0.00110223999999982","0.00153664000000008","0.0184688099999999","0.00329476000000014","0.00294848999999976","0.00994008999999971","0.00767375999999971","0.000580810000000033","0.00131044000000007","0.00178929000000008","0.00131044000000007","0.000445210000000024","0.00131044000000007","0.00366025000000013","0.00110224000000005","9.00000000000068e-06","0.0087609600000004","0.023716","0.00481636000000023","0.00263169000000013","0.00153664000000008","0.000580810000000033","0.00263169000000013","0.00401956000000018","0.00822649000000032","0.0118156900000005","0.00664225000000031","0.00481636000000023","0.00822649000000032","0.0184688099999999","0.0256","0.0246804099999999","0.0153264399999998","0.0176624099999998","0.0111724900000005","0.00440896000000021","0.00992016000000047","0.00440896000000021","0.00294849000000015","0.00204304000000011","0.000580810000000033","0.00294849000000015","0.00767376000000033","0.0118156900000005","0.00935089000000039","0.00204304000000011","0","0.00401956000000018","0.0397204900000004","0.00935089000000039","0.00822649000000032","0.00767376000000033","0.00767376000000033","0.00767376000000033","0.0118156900000005","0.0105267600000005","0.0105267600000005","0.00571536000000022","0.00329476000000014","0.00401956000000018","0.000445210000000024","0.00329476000000014","0.00481636000000023","0.00992016000000047","0.0228009999999999","NA"
